"","Sample","MTaxa","Proportion","Day","Condition","Experiment"
"1861","m27_B1_S42","Ligilactobacillus",1.65598208553604,"Baseline","Minus",3
"1862","m27_B1_S42","Dubosiella",4.89407059502929,"Baseline","Minus",3
"1863","m27_B1_S42","Blautia",0,"Baseline","Minus",3
"1864","m27_B1_S42","Faecalibaculum",6.68444187782409,"Baseline","Minus",3
"1865","m27_B1_S42","Lactobacillus",16.1776947721834,"Baseline","Minus",3
"1866","m27_B1_S42","Enterococcus",0,"Baseline","Minus",3
"1867","m27_B1_S42","Turicibacter",0.84288904520699,"Baseline","Minus",3
"1868","m27_B1_S42","Clostridium sensu stricto 1",6.1097168765186,"Baseline","Minus",3
"1869","m27_B1_S42","Paraclostridium",0,"Baseline","Minus",3
"1870","m27_B1_S42","Ileibacterium",0,"Baseline","Minus",3
"1871","m27_B1_S42","Klebsiella",0,"Baseline","Minus",3
"1872","m27_B1_S42","Lachnospiraceae UCG-001",0.474278675582942,"Baseline","Minus",3
"1873","m27_B1_S42","Lachnospiraceae NK4A136 group",3.81834266634311,"Baseline","Minus",3
"1874","m27_B1_S42","Streptococcus",0.00967602220263126,"Baseline","Minus",3
"1875","m27_B1_S42","Romboutsia",1.45508943409093,"Baseline","Minus",3
"1876","m27_B1_S42","Erysipelatoclostridium",0.00875449627857114,"Baseline","Minus",3
"1877","m27_B1_S42","Bifidobacterium",1.04731421269433,"Baseline","Minus",3
"1878","m27_B1_S42","Lachnoclostridium",0.418833532485325,"Baseline","Minus",3
"1879","m27_B1_S42","Anaerostipes",0,"Baseline","Minus",3
"1880","m27_B1_S42","Lachnospiraceae UCG-006",0.131317444178567,"Baseline","Minus",3
"1881","m27_B1_S42","Salmonella",0,"Baseline","Minus",3
"1882","m27_B1_S42","Parabacteroides",0.394720270805752,"Baseline","Minus",3
"1883","m27_B1_S42","Cutibacterium",0,"Baseline","Minus",3
"1884","m27_B1_S42","Unclassified",39.8166777761736,"Baseline","Minus",3
"1885","m27_B1_S42","Other",11.557931727216,"Baseline","Minus",3
"1886","m27_B16_S57","Escherichia-Shigella",8.01478577884293,"Day13","Minus",3
"1887","m27_B16_S57","Bacteroides",0,"Day13","Minus",3
"1888","m27_B16_S57","HT002",5.66693408345435,"Day13","Minus",3
"1889","m27_B16_S57","[Clostridium] innocuum group",4.68026768758949,"Day13","Minus",3
"1890","m27_B16_S57","Ligilactobacillus",0,"Day13","Minus",3
"1891","m27_B16_S57","Dubosiella",0,"Day13","Minus",3
"1892","m27_B16_S57","Blautia",2.9526875387162,"Day13","Minus",3
"1893","m27_B16_S57","Faecalibaculum",0,"Day13","Minus",3
"1894","m27_B16_S57","Lactobacillus",0.000812405430930306,"Day13","Minus",3
"1895","m27_B16_S57","Enterococcus",3.23093639880983,"Day13","Minus",3
"1896","m27_B16_S57","Turicibacter",8.0669828277802,"Day13","Minus",3
"1897","m27_B16_S57","Clostridium sensu stricto 1",9.785829618271,"Day13","Minus",3
"1898","m27_B16_S57","Paraclostridium",0.140952342266408,"Day13","Minus",3
"1899","m27_B16_S57","Ileibacterium",0,"Day13","Minus",3
"1900","m27_B16_S57","Klebsiella",0,"Day13","Minus",3
"1901","m27_B16_S57","Lachnospiraceae UCG-001",0.0310745077330842,"Day13","Minus",3
"1902","m27_B16_S57","Lachnospiraceae NK4A136 group",12.0924517380399,"Day13","Minus",3
"1903","m27_B16_S57","Streptococcus",0,"Day13","Minus",3
"1904","m27_B16_S57","Romboutsia",11.8424339666711,"Day13","Minus",3
"1905","m27_B16_S57","Erysipelatoclostridium",0.832512465345831,"Day13","Minus",3
"1906","m27_B16_S57","Bifidobacterium",0,"Day13","Minus",3
"1907","m27_B16_S57","Lachnoclostridium",1.34006275831954,"Day13","Minus",3
"1908","m27_B16_S57","Anaerostipes",1.27771064149564,"Day13","Minus",3
"1909","m27_B16_S57","Lachnospiraceae UCG-006",0.070476171133204,"Day13","Minus",3
"1910","m27_B16_S57","Salmonella",0,"Day13","Minus",3
"1911","m27_B16_S57","Parabacteroides",0,"Day13","Minus",3
"1912","m27_B16_S57","Cutibacterium",0.000406202715465153,"Day13","Minus",3
"1913","m27_B16_S57","Unclassified",8.15715983061347,"Day13","Minus",3
"1914","m27_B16_S57","Other",21.8155230367715,"Day13","Minus",3
"1915","m27_B6_S50","Escherichia-Shigella",34.7954558214355,"Day2","Minus",3
"1916","m27_B6_S50","Bacteroides",0,"Day2","Minus",3
"1917","m27_B6_S50","HT002",0,"Day2","Minus",3
"1918","m27_B6_S50","[Clostridium] innocuum group",24.8647071890096,"Day2","Minus",3
"1919","m27_B6_S50","Ligilactobacillus",0,"Day2","Minus",3
"1920","m27_B6_S50","Dubosiella",0,"Day2","Minus",3
"1921","m27_B6_S50","Blautia",0.000488201392838574,"Day2","Minus",3
"1922","m27_B6_S50","Faecalibaculum",0,"Day2","Minus",3
"1923","m27_B6_S50","Lactobacillus",0.00158665452672536,"Day2","Minus",3
"1924","m27_B6_S50","Enterococcus",2.23083626457586,"Day2","Minus",3
"1925","m27_B6_S50","Turicibacter",0.00671276915153039,"Day2","Minus",3
"1926","m27_B6_S50","Clostridium sensu stricto 1",0.0141578403923186,"Day2","Minus",3
"1927","m27_B6_S50","Paraclostridium",7.10284206440841,"Day2","Minus",3
"1928","m27_B6_S50","Ileibacterium",0,"Day2","Minus",3
"1929","m27_B6_S50","Klebsiella",1.01814400476485,"Day2","Minus",3
"1930","m27_B6_S50","Lachnospiraceae UCG-001",0,"Day2","Minus",3
"1931","m27_B6_S50","Lachnospiraceae NK4A136 group",0.0064686684551111,"Day2","Minus",3
"1932","m27_B6_S50","Streptococcus",0.00158665452672536,"Day2","Minus",3
"1933","m27_B6_S50","Romboutsia",0.000854352437467504,"Day2","Minus",3
"1934","m27_B6_S50","Erysipelatoclostridium",16.427366617277,"Day2","Minus",3
"1935","m27_B6_S50","Bifidobacterium",0.00036615104462893,"Day2","Minus",3
"1936","m27_B6_S50","Lachnoclostridium",0,"Day2","Minus",3
"1937","m27_B6_S50","Anaerostipes",0,"Day2","Minus",3
"1938","m27_B6_S50","Lachnospiraceae UCG-006",0,"Day2","Minus",3
"1939","m27_B6_S50","Salmonella",0,"Day2","Minus",3
"1940","m27_B6_S50","Parabacteroides",0,"Day2","Minus",3
"1941","m27_B6_S50","Cutibacterium",0.000732302089257861,"Day2","Minus",3
"1942","m27_B6_S50","Unclassified",4.06537504851501,"Day2","Minus",3
"1943","m27_B6_S50","Other",9.46231939599724,"Day2","Minus",3
"1944","m27_BL1_S48","Escherichia-Shigella",5.55555555555556,"Ctrl","Blank",3
"1945","m27_BL1_S48","Bacteroides",9.50854700854701,"Ctrl","Blank",3
"1946","m27_BL1_S48","HT002",0,"Ctrl","Blank",3
"1947","m27_BL1_S48","[Clostridium] innocuum group",0,"Ctrl","Blank",3
"1948","m27_BL1_S48","Ligilactobacillus",0,"Ctrl","Blank",3
"1949","m27_BL1_S48","Dubosiella",2.02991452991453,"Ctrl","Blank",3
"1950","m27_BL1_S48","Blautia",0,"Ctrl","Blank",3
"1951","m27_BL1_S48","Faecalibaculum",0,"Ctrl","Blank",3
"1952","m27_BL1_S48","Lactobacillus",0,"Ctrl","Blank",3
"1953","m27_BL1_S48","Enterococcus",0,"Ctrl","Blank",3
"1954","m27_BL1_S48","Turicibacter",0,"Ctrl","Blank",3
"1955","m27_BL1_S48","Clostridium sensu stricto 1",0,"Ctrl","Blank",3
"1956","m27_BL1_S48","Paraclostridium",0,"Ctrl","Blank",3
"1957","m27_BL1_S48","Ileibacterium",0,"Ctrl","Blank",3
"1958","m27_BL1_S48","Klebsiella",0,"Ctrl","Blank",3
"1959","m27_BL1_S48","Lachnospiraceae UCG-001",0,"Ctrl","Blank",3
"1960","m27_BL1_S48","Lachnospiraceae NK4A136 group",0,"Ctrl","Blank",3
"1961","m27_BL1_S48","Streptococcus",2.43055555555556,"Ctrl","Blank",3
"1962","m27_BL1_S48","Romboutsia",0,"Ctrl","Blank",3
"1963","m27_BL1_S48","Erysipelatoclostridium",0,"Ctrl","Blank",3
"1964","m27_BL1_S48","Bifidobacterium",0,"Ctrl","Blank",3
"1965","m27_BL1_S48","Lachnoclostridium",0,"Ctrl","Blank",3
"1966","m27_BL1_S48","Anaerostipes",0,"Ctrl","Blank",3
"1967","m27_BL1_S48","Lachnospiraceae UCG-006",0,"Ctrl","Blank",3
"1968","m27_BL1_S48","Salmonella",0,"Ctrl","Blank",3
"1969","m27_BL1_S48","Parabacteroides",0,"Ctrl","Blank",3
"1970","m27_BL1_S48","Cutibacterium",32.6388888888889,"Ctrl","Blank",3
"1971","m27_BL1_S48","Unclassified",14.6367521367521,"Ctrl","Blank",3
"1972","m27_BL1_S48","Other",33.1997863247863,"Ctrl","Blank",3
"1973","m27_C1_S43","Escherichia-Shigella",0,"Baseline","Plus",3
"1974","m27_C1_S43","Bacteroides",3.60915106515612,"Baseline","Plus",3
"1975","m27_C1_S43","HT002",0.9382856239775,"Baseline","Plus",3
"1976","m27_C1_S43","[Clostridium] innocuum group",0,"Baseline","Plus",3
"1977","m27_C1_S43","Ligilactobacillus",1.08959369247294,"Baseline","Plus",3
"1978","m27_C1_S43","Dubosiella",2.33078811895097,"Baseline","Plus",3
"1979","m27_C1_S43","Blautia",0,"Baseline","Plus",3
"1980","m27_C1_S43","Faecalibaculum",3.39433458106396,"Baseline","Plus",3
"1981","m27_C1_S43","Lactobacillus",8.43344932643033,"Baseline","Plus",3
"1982","m27_C1_S43","Enterococcus",0,"Baseline","Plus",3
"1983","m27_C1_S43","Turicibacter",2.09870436978873,"Baseline","Plus",3
"1984","m27_C1_S43","Clostridium sensu stricto 1",5.36660745067855,"Baseline","Plus",3
"1985","m27_C1_S43","Paraclostridium",0,"Baseline","Plus",3
"1986","m27_C1_S43","Ileibacterium",0,"Baseline","Plus",3
"1987","m27_C1_S43","Klebsiella",0,"Baseline","Plus",3
"1988","m27_C1_S43","Lachnospiraceae UCG-001",2.53067866205036,"Baseline","Plus",3
"1989","m27_C1_S43","Lachnospiraceae NK4A136 group",7.99386573091748,"Baseline","Plus",3
"1990","m27_C1_S43","Streptococcus",0.0128772824251435,"Baseline","Plus",3
"1991","m27_C1_S43","Romboutsia",2.0328546301147,"Baseline","Plus",3
"1992","m27_C1_S43","Erysipelatoclostridium",0.0576551054034833,"Baseline","Plus",3
"1993","m27_C1_S43","Bifidobacterium",0.381050493580382,"Baseline","Plus",3
"1994","m27_C1_S43","Lachnoclostridium",1.73931112392336,"Baseline","Plus",3
"1995","m27_C1_S43","Anaerostipes",0,"Baseline","Plus",3
"1996","m27_C1_S43","Lachnospiraceae UCG-006",0.708250533382891,"Baseline","Plus",3
"1997","m27_C1_S43","Salmonella",0,"Baseline","Plus",3
"1998","m27_C1_S43","Parabacteroides",0.638303476573589,"Baseline","Plus",3
"1999","m27_C1_S43","Cutibacterium",0,"Baseline","Plus",3
"2000","m27_C1_S43","Unclassified",34.1625522773767,"Baseline","Plus",3
"2001","m27_C1_S43","Other",22.4816864557329,"Baseline","Plus",3
"2002","m27_C16_S58","Escherichia-Shigella",0.0172433193097412,"Day13","Plus",3
"2003","m27_C16_S58","Bacteroides",31.8321903545548,"Day13","Plus",3
"2004","m27_C16_S58","HT002",0.00993682807679999,"Day13","Plus",3
"2005","m27_C16_S58","[Clostridium] innocuum group",0.0143207228165647,"Day13","Plus",3
"2006","m27_C16_S58","Ligilactobacillus",3.22011681618183,"Day13","Plus",3
"2007","m27_C16_S58","Dubosiella",0,"Day13","Plus",3
"2008","m27_C16_S58","Blautia",0.00745262105759999,"Day13","Plus",3
"2009","m27_C16_S58","Faecalibaculum",22.9906053135727,"Day13","Plus",3
"2010","m27_C16_S58","Lactobacillus",0,"Day13","Plus",3
"2011","m27_C16_S58","Enterococcus",0.00146129824658823,"Day13","Plus",3
"2012","m27_C16_S58","Turicibacter",2.2648661523871,"Day13","Plus",3
"2013","m27_C16_S58","Clostridium sensu stricto 1",0.0255727193152941,"Day13","Plus",3
"2014","m27_C16_S58","Paraclostridium",0.00555293333703529,"Day13","Plus",3
"2015","m27_C16_S58","Ileibacterium",0,"Day13","Plus",3
"2016","m27_C16_S58","Klebsiella",0,"Day13","Plus",3
"2017","m27_C16_S58","Lachnospiraceae UCG-001",1.77810770644856,"Day13","Plus",3
"2018","m27_C16_S58","Lachnospiraceae NK4A136 group",15.3030074979213,"Day13","Plus",3
"2019","m27_C16_S58","Streptococcus",0,"Day13","Plus",3
"2020","m27_C16_S58","Romboutsia",0.341359270403011,"Day13","Plus",3
"2021","m27_C16_S58","Erysipelatoclostridium",0.00321485614249411,"Day13","Plus",3
"2022","m27_C16_S58","Bifidobacterium",0,"Day13","Plus",3
"2023","m27_C16_S58","Lachnoclostridium",1.10401082529741,"Day13","Plus",3
"2024","m27_C16_S58","Anaerostipes",0,"Day13","Plus",3
"2025","m27_C16_S58","Lachnospiraceae UCG-006",0.216856659793694,"Day13","Plus",3
"2026","m27_C16_S58","Salmonella",0,"Day13","Plus",3
"2027","m27_C16_S58","Parabacteroides",0,"Day13","Plus",3
"2028","m27_C16_S58","Cutibacterium",0,"Day13","Plus",3
"2029","m27_C16_S58","Unclassified",6.64057762197091,"Day13","Plus",3
"2030","m27_C16_S58","Other",14.2235464831666,"Day13","Plus",3
"2031","m27_C6_S51","Escherichia-Shigella",7.61800830445883,"Day2","Plus",3
"2032","m27_C6_S51","Bacteroides",60.832926827224,"Day2","Plus",3
"2033","m27_C6_S51","HT002",1.20577255438381,"Day2","Plus",3
"2034","m27_C6_S51","[Clostridium] innocuum group",7.58934333757441,"Day2","Plus",3
"2035","m27_C6_S51","Ligilactobacillus",15.3862143301366,"Day2","Plus",3
"2036","m27_C6_S51","Dubosiella",0,"Day2","Plus",3
"2037","m27_C6_S51","Blautia",0,"Day2","Plus",3
"2038","m27_C6_S51","Faecalibaculum",0,"Day2","Plus",3
"2039","m27_C6_S51","Lactobacillus",0.00033526277057801,"Day2","Plus",3
"2040","m27_C6_S51","Enterococcus",2.52067314059077,"Day2","Plus",3
"2041","m27_C6_S51","Turicibacter",0,"Day2","Plus",3
"2042","m27_C6_S51","Clostridium sensu stricto 1",1.26662274724372,"Day2","Plus",3
"2043","m27_C6_S51","Paraclostridium",1.7929852970512,"Day2","Plus",3
"2044","m27_C6_S51","Ileibacterium",0,"Day2","Plus",3
"2045","m27_C6_S51","Klebsiella",0.0264857588756628,"Day2","Plus",3
"2046","m27_C6_S51","Lachnospiraceae UCG-001",0,"Day2","Plus",3
"2047","m27_C6_S51","Lachnospiraceae NK4A136 group",0,"Day2","Plus",3
"2048","m27_C6_S51","Streptococcus",0,"Day2","Plus",3
"2049","m27_C6_S51","Romboutsia",0.120359334637506,"Day2","Plus",3
"2050","m27_C6_S51","Erysipelatoclostridium",0,"Day2","Plus",3
"2051","m27_C6_S51","Bifidobacterium",0,"Day2","Plus",3
"2052","m27_C6_S51","Lachnoclostridium",0,"Day2","Plus",3
"2053","m27_C6_S51","Anaerostipes",0,"Day2","Plus",3
"2054","m27_C6_S51","Lachnospiraceae UCG-006",0,"Day2","Plus",3
"2055","m27_C6_S51","Salmonella",0,"Day2","Plus",3
"2056","m27_C6_S51","Parabacteroides",0,"Day2","Plus",3
"2057","m27_C6_S51","Cutibacterium",0,"Day2","Plus",3
"2058","m27_C6_S51","Unclassified",0.37432088335035,"Day2","Plus",3
"2059","m27_C6_S51","Other",1.26595222170256,"Day2","Plus",3
"2060","m27_D1_S44","Escherichia-Shigella",0,"Baseline","Plus",3
"2061","m27_D1_S44","Bacteroides",2.7123879373902,"Baseline","Plus",3
"2062","m27_D1_S44","HT002",2.02802147655421,"Baseline","Plus",3
"2063","m27_D1_S44","[Clostridium] innocuum group",0,"Baseline","Plus",3
"2064","m27_D1_S44","Ligilactobacillus",1.3225512041506,"Baseline","Plus",3
"2065","m27_D1_S44","Dubosiella",5.61155831092766,"Baseline","Plus",3
"2066","m27_D1_S44","Blautia",0,"Baseline","Plus",3
"2067","m27_D1_S44","Faecalibaculum",7.34796348218372,"Baseline","Plus",3
"2068","m27_D1_S44","Lactobacillus",14.9505430805535,"Baseline","Plus",3
"2069","m27_D1_S44","Enterococcus",0.00205556606178209,"Baseline","Plus",3
"2070","m27_D1_S44","Turicibacter",0.6949183666198,"Baseline","Plus",3
"2071","m27_D1_S44","Clostridium sensu stricto 1",4.47976363731044,"Baseline","Plus",3
"2072","m27_D1_S44","Paraclostridium",0,"Baseline","Plus",3
"2073","m27_D1_S44","Ileibacterium",0,"Baseline","Plus",3
"2074","m27_D1_S44","Klebsiella",0,"Baseline","Plus",3
"2075","m27_D1_S44","Lachnospiraceae UCG-001",0.371372268495298,"Baseline","Plus",3
"2076","m27_D1_S44","Lachnospiraceae NK4A136 group",1.69351235943354,"Baseline","Plus",3
"2077","m27_D1_S44","Streptococcus",0.0111000567336233,"Baseline","Plus",3
"2078","m27_D1_S44","Romboutsia",1.77532388869247,"Baseline","Plus",3
"2079","m27_D1_S44","Erysipelatoclostridium",0.023570490841768,"Baseline","Plus",3
"2080","m27_D1_S44","Bifidobacterium",0.92870474671315,"Baseline","Plus",3
"2081","m27_D1_S44","Lachnoclostridium",0.41440211805527,"Baseline","Plus",3
"2082","m27_D1_S44","Anaerostipes",0,"Baseline","Plus",3
"2083","m27_D1_S44","Lachnospiraceae UCG-006",0.1056560955756,"Baseline","Plus",3
"2084","m27_D1_S44","Salmonella",0,"Baseline","Plus",3
"2085","m27_D1_S44","Parabacteroides",0.514850779607688,"Baseline","Plus",3
"2086","m27_D1_S44","Cutibacterium",0,"Baseline","Plus",3
"2087","m27_D1_S44","Unclassified",41.4892713155349,"Baseline","Plus",3
"2088","m27_D1_S44","Other",13.5224728185648,"Baseline","Plus",3
"2089","m27_D16_S59","Escherichia-Shigella",0.00156726710410833,"Day13","Plus",3
"2090","m27_D16_S59","Bacteroides",33.2482655577381,"Day13","Plus",3
"2091","m27_D16_S59","HT002",0,"Day13","Plus",3
"2092","m27_D16_S59","[Clostridium] innocuum group",0.00692209637647846,"Day13","Plus",3
"2093","m27_D16_S59","Ligilactobacillus",1.63492080076901,"Day13","Plus",3
"2094","m27_D16_S59","Dubosiella",0,"Day13","Plus",3
"2095","m27_D16_S59","Blautia",0.0306923141221215,"Day13","Plus",3
"2096","m27_D16_S59","Faecalibaculum",16.941112550675,"Day13","Plus",3
"2097","m27_D16_S59","Lactobacillus",0,"Day13","Plus",3
"2098","m27_D16_S59","Enterococcus",0.000914239144063192,"Day13","Plus",3
"2099","m27_D16_S59","Turicibacter",1.82129498056589,"Day13","Plus",3
"2100","m27_D16_S59","Clostridium sensu stricto 1",0.0229865841935888,"Day13","Plus",3
"2101","m27_D16_S59","Paraclostridium",0,"Day13","Plus",3
"2102","m27_D16_S59","Ileibacterium",0,"Day13","Plus",3
"2103","m27_D16_S59","Klebsiella",0,"Day13","Plus",3
"2104","m27_D16_S59","Lachnospiraceae UCG-001",1.93204852258954,"Day13","Plus",3
"2105","m27_D16_S59","Lachnospiraceae NK4A136 group",15.2449377272537,"Day13","Plus",3
"2106","m27_D16_S59","Streptococcus",0,"Day13","Plus",3
"2107","m27_D16_S59","Romboutsia",2.10222760897731,"Day13","Plus",3
"2108","m27_D16_S59","Erysipelatoclostridium",0.0129299536088937,"Day13","Plus",3
"2109","m27_D16_S59","Bifidobacterium",0,"Day13","Plus",3
"2110","m27_D16_S59","Lachnoclostridium",1.5466314205709,"Day13","Plus",3
"2111","m27_D16_S59","Anaerostipes",0,"Day13","Plus",3
"2112","m27_D16_S59","Lachnospiraceae UCG-006",0.766001797132946,"Day13","Plus",3
"2113","m27_D16_S59","Salmonella",0,"Day13","Plus",3
"2114","m27_D16_S59","Parabacteroides",0,"Day13","Plus",3
"2115","m27_D16_S59","Cutibacterium",0,"Day13","Plus",3
"2116","m27_D16_S59","Unclassified",11.3625558991934,"Day13","Plus",3
"2117","m27_D16_S59","Other",13.3239906799849,"Day13","Plus",3
"2118","m27_D6_S52","Escherichia-Shigella",8.14402321077369,"Day2","Plus",3
"2119","m27_D6_S52","Bacteroides",48.3083228445799,"Day2","Plus",3
"2120","m27_D6_S52","HT002",2.16640888586186,"Day2","Plus",3
"2121","m27_D6_S52","[Clostridium] innocuum group",7.42663748317924,"Day2","Plus",3
"2122","m27_D6_S52","Ligilactobacillus",23.1324643294874,"Day2","Plus",3
"2123","m27_D6_S52","Dubosiella",0,"Day2","Plus",3
"2124","m27_D6_S52","Blautia",3.03651286328716,"Day2","Plus",3
"2125","m27_D6_S52","Faecalibaculum",0,"Day2","Plus",3
"2126","m27_D6_S52","Lactobacillus",0.000600071708569174,"Day2","Plus",3
"2127","m27_D6_S52","Enterococcus",2.11195237830921,"Day2","Plus",3
"2128","m27_D6_S52","Turicibacter",0,"Day2","Plus",3
"2129","m27_D6_S52","Clostridium sensu stricto 1",1.31055661151508,"Day2","Plus",3
"2130","m27_D6_S52","Paraclostridium",2.21741498109024,"Day2","Plus",3
"2131","m27_D6_S52","Ileibacterium",0,"Day2","Plus",3
"2132","m27_D6_S52","Klebsiella",0.0415549658184153,"Day2","Plus",3
"2133","m27_D6_S52","Lachnospiraceae UCG-001",0,"Day2","Plus",3
"2134","m27_D6_S52","Lachnospiraceae NK4A136 group",0,"Day2","Plus",3
"2135","m27_D6_S52","Streptococcus",0.000900107562853761,"Day2","Plus",3
"2136","m27_D6_S52","Romboutsia",0.106662746198171,"Day2","Plus",3
"2137","m27_D6_S52","Erysipelatoclostridium",0,"Day2","Plus",3
"2138","m27_D6_S52","Bifidobacterium",0,"Day2","Plus",3
"2139","m27_D6_S52","Lachnoclostridium",0,"Day2","Plus",3
"2140","m27_D6_S52","Anaerostipes",0,"Day2","Plus",3
"2141","m27_D6_S52","Lachnospiraceae UCG-006",0,"Day2","Plus",3
"2142","m27_D6_S52","Salmonella",0,"Day2","Plus",3
"2143","m27_D6_S52","Parabacteroides",0,"Day2","Plus",3
"2144","m27_D6_S52","Cutibacterium",0,"Day2","Plus",3
"2145","m27_D6_S52","Unclassified",0.221426460462027,"Day2","Plus",3
"2146","m27_D6_S52","Other",1.77456206016619,"Day2","Plus",3
"2147","m27_E1_S45","Escherichia-Shigella",0,"Baseline","Minus",3
"2148","m27_E1_S45","Bacteroides",4.79394840565083,"Baseline","Minus",3
"2149","m27_E1_S45","HT002",2.54321780007496,"Baseline","Minus",3
"2150","m27_E1_S45","[Clostridium] innocuum group",0,"Baseline","Minus",3
"2151","m27_E1_S45","Ligilactobacillus",1.47884857051171,"Baseline","Minus",3
"2152","m27_E1_S45","Dubosiella",4.30806201512409,"Baseline","Minus",3
"2153","m27_E1_S45","Blautia",0.00159226697172869,"Baseline","Minus",3
"2154","m27_E1_S45","Faecalibaculum",6.59100540635878,"Baseline","Minus",3
"2155","m27_E1_S45","Lactobacillus",13.3456468645814,"Baseline","Minus",3
"2156","m27_E1_S45","Enterococcus",0,"Baseline","Minus",3
"2157","m27_E1_S45","Turicibacter",1.77427533480475,"Baseline","Minus",3
"2158","m27_E1_S45","Clostridium sensu stricto 1",4.0191268007927,"Baseline","Minus",3
"2159","m27_E1_S45","Paraclostridium",0,"Baseline","Minus",3
"2160","m27_E1_S45","Ileibacterium",0,"Baseline","Minus",3
"2161","m27_E1_S45","Klebsiella",0,"Baseline","Minus",3
"2162","m27_E1_S45","Lachnospiraceae UCG-001",3.38773170546491,"Baseline","Minus",3
"2163","m27_E1_S45","Lachnospiraceae NK4A136 group",3.23989584124363,"Baseline","Minus",3
"2164","m27_E1_S45","Streptococcus",0.00489928298993442,"Baseline","Minus",3
"2165","m27_E1_S45","Romboutsia",1.60561751787626,"Baseline","Minus",3
"2166","m27_E1_S45","Erysipelatoclostridium",0.131790712429236,"Baseline","Minus",3
"2167","m27_E1_S45","Bifidobacterium",2.12089960634261,"Baseline","Minus",3
"2168","m27_E1_S45","Lachnoclostridium",0.448039429429503,"Baseline","Minus",3
"2169","m27_E1_S45","Anaerostipes",0,"Baseline","Minus",3
"2170","m27_E1_S45","Lachnospiraceae UCG-006",0.0324577498083155,"Baseline","Minus",3
"2171","m27_E1_S45","Salmonella",0,"Baseline","Minus",3
"2172","m27_E1_S45","Parabacteroides",1.00459797708605,"Baseline","Minus",3
"2173","m27_E1_S45","Cutibacterium",0,"Baseline","Minus",3
"2174","m27_E1_S45","Unclassified",35.1080169417206,"Baseline","Minus",3
"2175","m27_E1_S45","Other",14.0603297707381,"Baseline","Minus",3
"2176","m27_E16_S60","Escherichia-Shigella",17.7758374649227,"Day13","Minus",3
"2177","m27_E16_S60","Bacteroides",0,"Day13","Minus",3
"2178","m27_E16_S60","HT002",7.98564665093843,"Day13","Minus",3
"2179","m27_E16_S60","[Clostridium] innocuum group",8.2271570727596,"Day13","Minus",3
"2180","m27_E16_S60","Ligilactobacillus",0,"Day13","Minus",3
"2181","m27_E16_S60","Dubosiella",0,"Day13","Minus",3
"2182","m27_E16_S60","Blautia",0.121473516857842,"Day13","Minus",3
"2183","m27_E16_S60","Faecalibaculum",0,"Day13","Minus",3
"2184","m27_E16_S60","Lactobacillus",0,"Day13","Minus",3
"2185","m27_E16_S60","Enterococcus",0,"Day13","Minus",3
"2186","m27_E16_S60","Turicibacter",4.86995469883826,"Day13","Minus",3
"2187","m27_E16_S60","Clostridium sensu stricto 1",12.1403282498555,"Day13","Minus",3
"2188","m27_E16_S60","Paraclostridium",8.42477102002637,"Day13","Minus",3
"2189","m27_E16_S60","Ileibacterium",0,"Day13","Minus",3
"2190","m27_E16_S60","Klebsiella",0.00702343592870574,"Day13","Minus",3
"2191","m27_E16_S60","Lachnospiraceae UCG-001",0,"Day13","Minus",3
"2192","m27_E16_S60","Lachnospiraceae NK4A136 group",24.6969547020307,"Day13","Minus",3
"2193","m27_E16_S60","Streptococcus",0,"Day13","Minus",3
"2194","m27_E16_S60","Romboutsia",4.7213451795286,"Day13","Minus",3
"2195","m27_E16_S60","Erysipelatoclostridium",0,"Day13","Minus",3
"2196","m27_E16_S60","Bifidobacterium",0,"Day13","Minus",3
"2197","m27_E16_S60","Lachnoclostridium",2.77856702752229,"Day13","Minus",3
"2198","m27_E16_S60","Anaerostipes",0,"Day13","Minus",3
"2199","m27_E16_S60","Lachnospiraceae UCG-006",0,"Day13","Minus",3
"2200","m27_E16_S60","Salmonella",0,"Day13","Minus",3
"2201","m27_E16_S60","Parabacteroides",0,"Day13","Minus",3
"2202","m27_E16_S60","Cutibacterium",0,"Day13","Minus",3
"2203","m27_E16_S60","Unclassified",1.51578517224976,"Day13","Minus",3
"2204","m27_E16_S60","Other",6.73515580854114,"Day13","Minus",3
"2205","m27_E6_S53","Escherichia-Shigella",38.1494429308051,"Day2","Minus",3
"2206","m27_E6_S53","Bacteroides",0.000619568130034959,"Day2","Minus",3
"2207","m27_E6_S53","HT002",36.3358121221602,"Day2","Minus",3
"2208","m27_E6_S53","[Clostridium] innocuum group",11.360401232321,"Day2","Minus",3
"2209","m27_E6_S53","Ligilactobacillus",0,"Day2","Minus",3
"2210","m27_E6_S53","Dubosiella",0,"Day2","Minus",3
"2211","m27_E6_S53","Blautia",0,"Day2","Minus",3
"2212","m27_E6_S53","Faecalibaculum",0,"Day2","Minus",3
"2213","m27_E6_S53","Lactobacillus",0.000619568130034959,"Day2","Minus",3
"2214","m27_E6_S53","Enterococcus",0,"Day2","Minus",3
"2215","m27_E6_S53","Turicibacter",0,"Day2","Minus",3
"2216","m27_E6_S53","Clostridium sensu stricto 1",0.431064526471823,"Day2","Minus",3
"2217","m27_E6_S53","Paraclostridium",0,"Day2","Minus",3
"2218","m27_E6_S53","Ileibacterium",0,"Day2","Minus",3
"2219","m27_E6_S53","Klebsiella",0.0238533730063459,"Day2","Minus",3
